codaz;lat;lon;nord;est;hsize
204BG055/1;45,83058903;10,02465236;5075749;1579583;0
204BG059/1;45,80989318;10,0240542;5073449;1579566;0
204BG061/2;45,81496821;10,05194927;5074041;1581726;0
204BG064/1;45,82771501;10,01993917;5075425;1579221;2
204BG068/1;45,82028243;10,01872222;5074598;1579137;2
204BG078/5;45,83378163;10,01990829;5076099;1579210;1
204BG080/1;45,82807817;10,01554276;5075461;1578879;5
204BG086/1;45,81789698;10,04861905;5074363;1581463;0
204BG104/2;45,82320149;10,03642464;5074940;1580508;0
204BG107/1;45,81292846;10,03580942;5073798;1580475;0
204BG112/1;45,81139597;10,03805911;5073630;1580652;11
204BG114/1;45,81902156;10,0338499;5074473;1580314;1
204BG115/1;45,81815013;10,02768093;5074370;1579836;0
204BG116/1;45,83169661;10,02434319;5075954;1579561;15
204BG118/1;45,81785469;10,03846224;5074348;1580674;1
204BG124/5;45,81725765;10,02983987;5074273;1580005;2
204BG138/2;45,83439501;10,01874779;5076166;1579119;0
205BG001/1;45,75916066;9,915384914;5067710;1571187;7
205BG002/8;45,76232737;9,916696872;5068063;1571285;4
205BG002/9;45,76232737;9,916696872;5068063;1571285;0
205BG004/1;45,76583687;9,919030543;5068455;1571462;5
205BG006/2;45,75831589;9,910716407;5067612;1570825;7
205BG007/1;45,76340472;9,917035993;5068183;1571310;3
206BG001/4;45,58679989;9,683158246;5048380;1553290;3
206BG003/1;45,58642027;9,683422844;5048338;1553311;0
206BG003/5;45,58642027;9,683422844;5048338;1553311;1
206BG006/1;45,56390833;9,675974312;5045832;1552751;355
206BG007/1;45,59842856;9,672605927;5049665;1552456;1486
206BG009/3;45,58577324;9,669557855;5048257;1552230;97
206BG010/2;45,5713343;9,675935156;5046657;1552741;328
206BG013/3;45,58083186;9,680214763;5047715;1553066;0
206BG014/3;45,58687001;9,678941622;5048385;1552961;0
206BG015/1;45,59212317;9,66573593;5048960;1551926;2
206BG016/1;45,57665118;9,67638339;5047248;1552771;10
206BG023/1;45,58716047;9,680047567;5048418;1553047;2
206BG027/5;45,56929307;9,661750042;5046421;1551636;0
206BG030/1;45,58168998;9,669022281;5047803;1552192;2
206BG035/2;45,5964635;9,67462105;5049448;1552615;1
207BG002/1;45,64163869;9,666937513;5054462;1551974;252
207BG005/1;45,64843438;9,67200646;5055302;1552366;0
207BG006/1;45,64689899;9,672428135;5055050;1552397;0
207BG007/3;45,64845499;9,67003044;5055303;1552212;0
207BG008/4;45,66002287;9,644153883;5056490;1550182;379
207BG010/1;45,63664513;9,643039416;5053892;1550116;74
207BG011/1;45,63311613;9,666733869;5053515;1551966;119
207BG014/1;45,64356889;9,645851765;5054663;1550329;126
207BG020/2;45,64410166;9,669032683;5054737;1552135;164
207BG022/1;45,63346788;9,666609739;5053554;1551956;0
207BG024/1;45,66112918;9,639481417;5056610;1549817;0
207BG025/1;45,65098343;9,634976932;5055480;1549475;1
207BG031/1;45,63880021;9,662849301;5054144;1551658;53
207BG037/1;45,63874316;9,663374695;5054138;1551699;32
207BG044/1;45,63922181;9,663098056;5054191;1551677;4
207BG047/3;45,64282389;9,642288797;5054578;1550052;0
207BG052/3;45,64968681;9,65941926;5055433;1551384;3
207BG060/1;45,64465647;9,665197234;5054877;1551838;11
207BG060/2;45,64465647;9,665197234;5054877;1551838;0
208BG006/1;45,77313332;9,5717427;5069096;1544454;6
208BG007/2;45,76705687;9,58418152;5068346;1545423;0
208BG009/2;45,76906515;9,58042141;5068567;1545129;0
208BG011/1;45,77061662;9,576193321;5068737;1544799;0
208BG028/1;45,76977581;9,57896182;5068727;1545018;0
209BG004/1;45,64928674;9,497769847;5055216;1538785;0
209BG013/1;45,65959406;9,491186525;5056358;1538265;0
209BG014/2;45,65772135;9,513850005;5056161;1540032;1
209BG020/6;45,65945565;9,52045052;5056357;1540545;4
209BG029/1;45,65934659;9,50867927;5056339;1539628;149
210BG002/1;45,87539301;9,563216279;5080371;1543708;10
210BG005/2;45,86785681;9,574645211;5079540;1544601;2
210BG006/1;45,87517631;9,563355829;5080347;1543719;11
210BG016/1;45,90068324;9,568847249;5083184;1544125;22
210BG017/1;45,89342327;9,571789324;5082379;1544359;6
210BG018/1;45,89402146;9,55262869;5082435;1542872;16
210BG019/1;45,8940258;9,564641799;5082442;1543804;20
210BG020/1;45,89409526;9,566975514;5082451;1543985;0
210BG024/1;45,8842174;9,56240324;5081351;1543638;20
210BG026/1;45,87156049;9,571951855;5079950;1544389;0
210BG027/1;45,8964351;9,574243543;5082715;1544547;23
210BG028/1;45,89318069;9,575292742;5082354;1544631;8
210BG031/2;45,87343228;9,562938797;5080153;1543688;13
210BG039/1;45,87029477;9,569478029;5079808;1544198;25
210BG042/1;45,87284993;9,56056215;5080087;1543504;15
210BG043/1;45,87054462;9,578873104;5079841;1544927;4
210BG044/1;45,87562947;9,57538239;5080404;1544652;3
210BG045/1;45,89813055;9,571773135;5082902;1544354;0
210BG052/3;45,87549987;9,57965896;5080392;1544984;7
210BG059/3;45,87439541;9,57018989;5080264;1544250;1
210BG060/1;45,87628651;9,58072374;5080480;1545066;0
210BG062/1;45,86652235;9,58046756;5079395;1545054;0
210BG063/4;45,86838205;9,56306878;5079674;1543705;7
210BG066/3;45,90188197;9,571988843;5083401;1544370;9
210BG067/1;45,86945083;9,5653471;5079794;1543881;4
210BG071/1;45,88551671;9,555775382;5081573;1543125;0
210BG075/1;;;;;2
211BG003/1;45,71079267;10,03744227;5062452;1580749;31
211BG011/1;45,70664469;10,03331894;5061987;1580434;0
211BG016/1;45,70135648;10,04965063;5061416;1581713;3
211BG027/1;45,70641324;10,0419603;5061970;1581107;1
211BG028/1;45,70893633;10,02812743;5062318;1580030;1
211BG029/2;45,69759888;10,05011982;5060999;1581755;1
211BG033/1;45,70580813;10,02325776;5061884;1579652;2
211BG035/1;45,69796066;10,05188628;5061041;1581892;1
211BG041/1;45,71522091;10,04437237;5062951;1581282;0
211BG042/1;45,708718;10,02997838;5062214;1580171;0
211BG051/5;45,70881158;10,02958184;5062224;1580140;3
211BG060/1;45,70736209;10,03756232;5062153;1580767;2
212BG001/1;45,61350351;9,865496528;5051484;1567482;9
212BG004/2;45,6111657;9,865178452;5051224;1567460;46
212BG005/4;45,61451635;9,839515058;5051575;1565455;4
212BG006/1;45,61478885;9,857372133;5051620;1566847;15
212BG007/1;45,61111858;9,837668954;5051196;1565315;1
212BG009/1;45,62150165;9,862399933;5052370;1567231;2
212BG013/1;45,61276874;9,865062009;5051402;1567449;140
212BG016/1;45,62849811;9,85362978;5053140;1566539;6
212BG017/1;45,63456792;9,838595356;5053802;1565360;0
212BG018/3;45,62577361;9,837438072;5052824;1565280;5
212BG018/1;45,62577361;9,837438072;5052824;1565280;0
212BG022/1;45,62145098;9,852355647;5052356;1566448;182
212BG023/7;45,60906033;9,855502355;5050982;1566708;2
212BG024/2;45,60479107;9,852270182;5050505;1566461;320
212BG026/1;45,61884091;9,842619396;5052058;1565692;895
212BG033/1;45,61723693;9,841646264;5051879;1565618;511
212BG037/6;45,61004041;9,844744785;5051082;1565868;21
212BG038/2;45,61776378;9,845873933;5051941;1565947;169
212BG039/2;45,62293951;9,84705486;5052517;1566033;3
213BG001/2;45,68448274;9,531096601;5059143;1541356;0
213BG002/1;45,68076212;9,52401201;5058726;1540807;2
213BG003/1;45,67884188;9,534407385;5058518;1541618;2
213BG006/1;45,68224057;9,533245509;5058895;1541525;40
213BG011/1;45,68187278;9,521261606;5058848;1540592;84
213BG016/1;45,68136817;9,519407876;5058791;1540448;7
213BG020/2;45,6827953;9,522258917;5058951;1540669;0
214BG001/9;45,73222017;9,697394199;5064546;1554260;3
214BG005/4;45,72630171;9,702628043;5063892;1554673;6
214BG006/1;45,72566504;9,699304567;5063819;1554415;0
216BG005/1;45,70064015;9,79351951;5061107;1561774;7
216BG011/1;45,70208004;9,78047611;5061257;1560757;0
216BG032/1;45,70813833;9,770855339;5061929;1560031;7
217BG003/5;45,45439614;9,851972865;5033796;1566615;430
217BG003/4;45,45439614;9,851972865;5033796;1566615;286
217BG004/1;45,44924223;9,855092287;5033226;1566865;0
217BG006/3;45,45980577;9,836130419;5034384;1565370;101
217BG007/1;45,43729402;9,878142564;5031918;1568682;25
217BG012/1;45,45159814;9,839628331;5033475;1565653;7
217BG014/1;45,45957435;9,834541017;5034357;1565246;8
217BG017/5;45,45327867;9,860562894;5033679;1567288;60
217BG021/5;45,46042552;9,843660322;5034459;1565958;248
217BG024/1;45,45318833;9,867748801;5033675;1567850;43
217BG026/1;45,43902417;9,870830477;5032104;1568108;80
217BG029/3;45,46026615;9,83471749;5034434;1565259;10
217BG029/6;45,46026615;9,83471749;5034434;1565259;141
217BG030/3;45,44268985;9,867435026;5032589;1567841;1
217BG031/1;45,44170449;9,869912722;5032401;1568033;22
217BG052/4;45,46029175;9,83490972;5034437;1565274;200
217BG055/1;45,44814338;9,88008827;5033125;1568821;2
217BG057/1;45,44139381;9,86171568;5032441;1567396;0
217BG060/2;45,44600848;9,858789745;5032951;1567161;1
218BG001/5;45,68437271;9,82965034;5059410;1564609;17
218BG002/3;45,71245545;9,861047403;5062474;1567017;0
218BG004/1;45,67797634;9,864280845;5058646;1567310;77
218BG009/1;45,68167262;9,840543872;5059037;1565457;42
218BG017/2;45,70640146;9,84611695;5061789;1565862;5
218BG022/4;45,71235996;9,856986051;5062460;1566701;0
218BG024/1;45,68600705;9,839794012;5059599;1565397;1
218BG052/6;45,68686712;9,834252031;5059609;1564961;2
218BG053/1;45,69048121;9,84341122;5060018;1565670;10
218BG061/1;45,70976832;9,8423778;5062160;1565567;3
218BG061/3;45,70976832;9,8423778;5062160;1565567;0
218BG070/1;45,7141669;9,8427522;5062649;1565591;0
218BG071/1;45,7031111;9,866029443;5061440;1567416;4
218BG075/3;45,67695487;9,883691502;5058549;1568823;25
218BG078/1;45,69809942;9,83679516;5060859;1565146;3
218BG080/1;45,71552716;9,84137215;5062799;1565482;1
218BG084/1;45,68800477;9,8435795;5059743;1565686;1
218BG085/1;45,71294285;9,84274666;5062513;1565592;0
218BG088/1;45,71626714;9,84963207;5062888;1566124;1
218BG090/1;45,68582617;9,84363667;5059501;1565693;0
218BG094/1;45,68476245;9,83157544;5059373;1564755;2
218BG130/1;45,70734087;9,84820623;5061977;1566027;14
218BG144/1;45,70042313;9,87045155;5061227;1567767;0
218BG167/1;45,70696192;9,859811832;5061944;1566930;1
218BG177/1;45,67934047;9,864292388;5058804;1567338;30
219BG003/1;45,52044654;9,613034755;5040964;1547876;41
219BG006/1;45,51827975;9,6209238;5040728;1548494;118
219BG007/1;45,51782774;9,617961253;5040676;1548263;0
219BG009/1;45,55008388;9,601698811;5044250;1546966;0
219BG011/1;45,53590853;9,626624815;5042690;1548924;56
219BG012/1;45,53148902;9,624987779;5042198;1548800;315
219BG013/1;45,52687394;9,619584047;5041682;1548382;71
219BG015/1;45,50802233;9,598281087;5039575;1546734;9
219BG016/1;45,507988;9,597960696;5039571;1546709;16
219BG017/1;45,5385101;9,596272937;5042961;1546552;15
219BG018/1;45,52632379;9,629668595;5041627;1549170;59
219BG020/1;45,51376106;9,622615288;5040227;1548630;32
219BG029/1;45,53591085;9,626202194;5042690;1548891;6
219BG035/1;45,53643228;9,604575939;5042735;1547202;305
219BG037/1;45,53181656;9,619382133;5042231;1548362;0
219BG039/2;45,50917884;9,565585709;5039685;1544179;16
219BG042/1;45,51459596;9,565883163;5040287;1544198;0
219BG044/1;45,5595747;9,585348295;5045295;1545682;1
219BG046/1;45,50241919;9,586996298;5038946;1545857;277
219BG053/1;45,53078081;9,616169195;5042114;1548112;57
219BG056/2;45,51357079;9,611167835;5040199;1547736;62
219BG056/4;45,51357079;9,611167835;5040199;1547736;0
219BG057/3;45,52338035;9,624770027;5041297;1548790;527
219BG057/1;45,52338035;9,624770027;5041297;1548790;102
219BG059/1;45,54930084;9,601690465;5044163;1546966;3
219BG060/1;45,51577038;9,622227732;5040450;1548598;0
219BG061/1;45,53734565;9,613909801;5042842;1547930;430
219BG062/1;45,51130497;9,603935865;5039943;1547173;12
219BG064/1;45,54502653;9,568032649;5043669;1544342;4
219BG065/1;45,53110989;9,61690275;5042151;1548169;62
219BG066/1;45,54415751;9,593809134;5043587;1546355;365
219BG071/1;45,53736997;9,609363291;5042842;1547575;41
219BG072/1;45,55001996;9,577434692;5044229;1545072;12
219BG073/3;45,55125165;9,575935598;5044365;1544954;33
219BG074/1;45,54997696;9,577037121;5044224;1545041;25
219BG075/4;45,51849268;9,571453304;5040723;1544630;118
219BG076/1;45,53343999;9,579263047;5042388;1545228;3
219BG081/1;45,56703436;9,604775664;5046135;1547192;256
219BG082/2;45,52612249;9,608665724;5041592;1547530;129
219BG083/2;45,53149307;9,620940976;5042196;1548484;31
219BG084/1;45,53002235;9,619938735;5042032;1548407;15
219BG085/4;45,52339415;9,5558428;5041259;1543407;2
219BG086/1;45,52264399;9,556475644;5041176;1543457;203
219BG087/1;45,51108907;9,602205309;5039918;1547038;22
219BG088/1;45,54562353;9,583538375;5043744;1545552;5
219BG088/2;45,54562353;9,583538375;5043744;1545552;0
219BG092/1;45,50960662;9,593074837;5039748;1546326;1
219BG093/1;45,51448746;9,58388256;5040285;1545604;0
219BG093/2;45,51448746;9,58388256;5040285;1545604;3
219BG097/3;45,53821716;9,600650182;5042931;1546894;5
219BG100/3;45,50631899;9,596970184;5039385;1546633;3
219BG102/1;45,50641066;9,603512355;5039399;1547144;215
219BG110/1;45,52554945;9,567836798;5041505;1544342;0
219BG114/1;45,54157472;9,595447111;5043301;1546485;28
219BG120/1;45,52647595;9,629823955;5041644;1549182;2
219BG123/1;45,50873155;9,602064982;5039656;1547029;1
219BG130/1;45,53833128;9,585589151;5042935;1545718;0
219BG142/2;45,53634715;9,598517042;5042722;1546729;1
219BG143/1;45,53541728;9,599045097;5042619;1546771;0
219BG143/2;45,53541728;9,599045097;5042619;1546771;0
219BG144/1;45,51579018;9,618579118;5040450;1548313;2
219BG145/1;45,54662334;9,58691772;5043857;1545815;1
219BG148/1;45,5360673;9,588268062;5042685;1545929;2
219BG165/2;45,55327382;9,59585237;5044601;1546507;0
219BG169/2;45,53678797;9,57143024;5042837;1544617;4
219BG173/2;45,55483438;9,59092014;5044853;1546124;6
219BG178/6;45,523029;9,55618181;5041300;1543437;15
220BG001/1;45,66569013;9,621972218;5057106;1548449;95
220BG003/1;45,6736077;9,595496241;5057970;1546380;211
220BG006/7;45,67332789;9,61100254;5057948;1547588;7
220BG009/1;45,66740901;9,601836457;5057285;1546879;3
220BG013/1;45,6749403;9,597128095;5058119;1546506;27
220BG015/1;45,66635544;9,588089377;5057160;1545809;2
220BG016/1;45,66503539;9,585739255;5057012;1545627;0
220BG016/5;45,66503539;9,585739255;5057012;1545627;0
220BG018/2;45,66781617;9,6048448;5057332;1547113;1
220BG023/4;45,67115305;9,593274887;5057696;1546209;6
220BG027/2;45,67762873;9,617982777;5058430;1548128;2
220BG029/1;45,68171298;9,6216873;5058886;1548413;93
220BG030/3;45,6655222;9,621405531;5057087;1548405;51
220BG038/1;45,66321879;9,588942286;5056812;1545878;0
220BG039/4;45,66312951;9,59054591;5056803;1546003;2
221BG002/1;45,77462766;9,608106664;5069201;1547277;1
221BG003/1;45,76633923;9,60620341;5068279;1547136;0
221BG005/1;45,76677723;9,606773999;5068328;1547180;2
221BG009/2;45,78286958;9,608594957;5070117;1547308;0
221BG013/1;45,78029095;9,606045718;5069829;1547112;1
221BG017/1;45,78142856;9,610457377;5069958;1547454;1
221BG020/1;45,78412167;9,62013489;5070263;1548204;1
221BG024/1;45,78555291;9,61006495;5070416;1547420;1
222BG001/1;45,59749906;9,724560333;5049597;1556509;187
222BG002/1;45,61218927;9,680477977;5051199;1553057;73
222BG007/1;45,59959799;9,72994691;5049834;1556927;0
222BG010/3;45,62219288;9,729508687;5052344;1556870;5
222BG011/2;45,59529775;9,715365018;5049346;1555794;78
222BG012/3;45,59652126;9,714021497;5049481;1555688;181
222BG015/1;45,60811027;9,727518089;5050778;1556729;14
222BG016/1;45,59815201;9,694771239;5049649;1554185;2
222BG018/1;45,60869833;9,736887237;5050850;1557459;4
222BG019/3;45,60348689;9,690746541;5050239;1553866;0
222BG020/4;45,6104202;9,684316757;5051005;1553358;6
222BG020/5;45,6104202;9,684316757;5051005;1553358;7
222BG022/1;45,61432321;9,736986494;5051475;1557461;0
222BG023/11;45,61945783;9,727908413;5052039;1556748;7
222BG026/1;45,59211633;9,691158433;5048976;1553909;10
222BG027/3;45,61157073;9,731102409;5051165;1557005;35
222BG028/4;45,60023994;9,705105966;5049888;1554989;29
222BG030/1;45,61579852;9,732914417;5051636;1557142;15
222BG031/1;45,61631863;9,713297743;5051680;1555612;90
222BG034/1;45,59995784;9,712859777;5049862;1555594;15
222BG035/1;45,60793984;9,72742612;5050759;1556722;2
222BG038/1;45,5991373;9,707297528;5049767;1555161;2
222BG045/2;45,59959845;9,675697164;5049797;1552696;145
222BG047/1;45,60676167;9,686516439;5050600;1553533;2
222BG049/5;45,61211018;9,736803633;5051229;1557449;3
222BG056/5;45,60658114;9,707275582;5050594;1555152;2
222BG064/2;45,62024568;9,729983695;5052128;1556909;1
222BG077/1;45,61950449;9,721970344;5052040;1556285;1
222BG079/1;45,61724303;9,736434716;5051799;1557415;1
222BG080/4;45,60036879;9,731867397;5049921;1557076;2
222BG087/1;45,59661714;9,714522743;5049492;1555727;3
222BG089/1;45,59705402;9,69623216;5049528;1554300;2
222BG093/3;45,59994682;9,720360536;5049866;1556179;6
222BG096/3;45,60662382;9,686989231;5050585;1553570;3
222BG108/4;45,59455323;9,69361962;5049330;1554102;2
222BG108/5;45,59455323;9,69361962;5049330;1554102;1
223BG001/3;46,03641961;10,01336729;5098607;1578416;3
223BG003/5;46,02514585;9,9640394;5097307;1574614;34
223BG003/11;46,02514585;9,9640394;5097307;1574614;1
223BG013/1;46,03428325;10,00660873;5098363;1577896;0
223BG029/3;46,03626635;10,01174406;5098671;1578294;2
223BG034/1;45,99500421;9,991769559;5094066;1576805;0
224BG001/3;45,71167235;9,610726045;5062208;1547534;57
224BG004/1;45,71428727;9,6132085;5062500;1547725;6
224BG005/2;45,71972595;9,616133352;5063106;1547948;10
224BG006/6;45,71313655;9,622947487;5062378;1548484;8
224BG011/1;45,71965111;9,61998735;5063100;1548248;25
224BG011/6;45,71965111;9,61998735;5063100;1548248;9
224BG016/3;45,71640864;9,598442879;5062727;1546574;0
224BG016/5;45,71640864;9,598442879;5062727;1546574;0
224BG018/1;45,71466905;9,597190897;5062533;1546478;0
224BG024/1;45,71070536;9,611460669;5062101;1547592;3
224BG026/2;45,71061464;9,62160907;5062097;1548382;12
224BG026/12;45,71061464;9,62160907;5062097;1548382;8
224BG026/16;45,71061464;9,62160907;5062097;1548382;2
224BG030/1;45,72055131;9,618301149;5063199;1548116;0
224BG035/4;45,71031519;9,61243079;5062140;1547671;5
224BG038/2;45,71526259;9,620763276;5062694;1548315;0
225BG001/1;45,97813013;9,90890218;5092033;1570406;18
225BG003/1;45,97504155;9,910219969;5091691;1570512;37
225BG008/1;45,98205845;9,90837256;5092469;1570360;10
225BG009/1;45,97368687;9,914186378;5091544;1570821;2
225BG015/1;45,97041039;9,915358697;5091181;1570916;2
225BG017/1;45,97181257;9,91895719;5091340;1571193;3
225BG018/12;45,97321398;9,917044165;5091494;1571043;46
225BG018/6;45,97321398;9,917044165;5091494;1571043;54
225BG035/3;45,97789531;9,899900746;5091999;1569709;0
225BG041/3;45,97772971;9,89921389;5091980;1569656;1
225BG043/1;45,97895984;9,915460752;5092131;1570913;26
225BG046/3;45,96009347;9,919047459;5090038;1571215;2
225BG047/2;45,95988008;9,918721312;5090014;1571190;1
225BG050/1;45,97298056;9,923393329;5091556;1571538;7
225BG052/3;45,96651004;9,91975575;5090834;1571265;0
225BG052/4;45,96651004;9,91975575;5090834;1571265;0
225BG058/5;45,97082721;9,919495924;5091231;1571236;2
225BG070/1;45,97565273;9,917084395;5091765;1571043;2
225BG071/1;45,97920571;9,91734956;5092160;1571059;4
226BG007/1;46,01806078;9,745079138;5096338;1557674;52
228BG003/1;45,83172117;9,49133182;5075482;1538159;2
228BG007/4;45,83331784;9,49675357;5075662;1538579;2
228BG009/4;45,83380638;9,492006804;5075714;1538210;6
228BG010/1;45,82635939;9,48864555;5074885;1537954;26
228BG011/10;45,8306886;9,501133434;5075372;1538921;6
228BG013/1;45,82863755;9,496763487;5075142;1538583;5
228BG014/9;45,83039925;9,49937986;5075339;1538785;1
228BG016/2;45,82779438;9,49817216;5075049;1538693;1
228BG020/2;45,83170732;9,49260766;5075563;1538261;0
228BG020/3;45,83170732;9,49260766;5075563;1538261;11
228BG025/1;45,83039079;9,488835282;5075333;1537966;0
228BG027/1;45,82871943;9,498631012;5075152;1538728;8
228BG032/2;45,82577013;9,49590122;5074823;1538518;17
229BG001/3;45,98281323;9,536727329;5092292;1541572;0
229BG002/1;45,97714974;9,539138256;5091664;1541763;2
229BG003/1;45,991311;9,545912415;5093241;1542277;11
229BG004/1;45,98506171;9,552190187;5092550;1542768;0
229BG006/1;45,98200153;9,548467551;5092208;1542482;12
229BG010/1;45,97967737;9,535612672;5091943;1541488;17
229BG010/2;45,97967737;9,535612672;5091943;1541488;28
229BG011/1;45,97376944;9,549690082;5091294;1542583;0
229BG012/1;45,98272614;9,5361068;5092282;1541524;11
229BG015/1;45,97520717;9,507326106;5091432;1539300;15
229BG016/1;45,98024229;9,508456438;5091992;1539384;18
229BG017/1;45,98001896;9,50808002;5091967;1539355;15
229BG023/3;45,98671298;9,549443624;5092732;1542554;13
230BG010/2;45,88188921;9,54695434;5081084;1542441;18
230BG012/1;45,89460256;9,549708493;5082498;1542645;24
230BG013/1;45,89678289;9,552978311;5082742;1542897;8
230BG014/1;45,89802031;9,550206238;5082878;1542681;182
230BG021/1;45,88555564;9,548150165;5081492;1542531;1
230BG022/1;45,8943307;9,5519615;5082469;1542820;43
230BG024/1;45,89330404;9,55193945;5082437;1542822;15
230BG028/1;45,89701294;9,55249652;5082849;1542862;34
232BG002/1;45,60876148;9,61171246;5050775;1547698;139
232BG005/1;45,60217311;9,61166657;5050043;1547700;2
233BG003/6;45,59601108;9,648588699;5049381;1550585;38
233BG003/8;45,59601108;9,648588699;5049381;1550585;14
233BG008/1;45,60329003;9,641094213;5050185;1549994;64
233BG012/1;45,5958155;9,638560344;5049353;1549803;28
233BG013/1;45,58574888;9,631113946;5048230;1549231;3
233BG014/2;45,6114208;9,64216143;5051089;1550070;0
233BG018/1;45,60053188;9,636959733;5049876;1549674;0
233BG018/3;45,60053188;9,636959733;5049876;1549674;82
233BG019/1;45,60003489;9,627542719;5049815;1548940;109
233BG022/1;45,59432631;9,632812589;5049184;1549356;60
233BG023/3;45,5992314;9,636124431;5049731;1549610;4
233BG026/1;45,60280488;9,64093482;5050131;1549982;18
233BG028/1;45,59053818;9,632590579;5048763;1549342;1
