conf;M1;valutazione;anno;codaz
234.877;0,005;Reg/Neg/n.a.;2.010,00;142BG004
234.884;0,005;Reg/Neg/n.a.;2.010,00;077BG097
234.892;0,005;Reg/Neg/n.a.;2.010,00;158BG030
234.899;0,019;Reg/Neg/n.a.;2.010,00;047BG002
234.904;0,005;Reg/Neg/n.a.;2.010,00;047BG006
234.951;0,01;Reg/Neg/n.a.;2.014,00;060BG028
235.417;0,03;Reg/Neg/n.a.;2.012,00;028BG001
235.431;0,01;Reg/Neg/n.a.;2.012,00;028BG019
235.442;0;Reg/Neg/n.a.;2.012,00;028BG031
235.458;0,02;Reg/Neg/n.a.;2.012,00;043BG001
235.464;0;Reg/Neg/n.a.;2.012,00;043BG017
235.477;0,02;Reg/Neg/n.a.;2.012,00;198BG028
235.516;0;Reg/Neg/n.a.;2.012,00;212BG001
235.529;0;Reg/Neg/n.a.;2.012,00;212BG004
235.540;0;Reg/Neg/n.a.;2.012,00;212BG013
235.547;0;Reg/Neg/n.a.;2.012,00;212BG022
235.567;0,01;Reg/Neg/n.a.;2.012,00;212BG038
235.792;0,01;Reg/Neg/n.a.;2.010,00;203BG017
236.224;0,02;Reg/Neg/n.a.;2.013,00;062BG006
237.004;0,06;Reg/Neg/n.a.;2.013,00;053BG028
237.552;0,005;Reg/Neg/n.a.;2.010,00;246BG040
237.556;0,005;Reg/Neg/n.a.;2.010,00;246BG034
237.557;0,005;Reg/Neg/n.a.;2.010,00;239BG010
237.559;0,005;Reg/Neg/n.a.;2.010,00;239BG006
237.560;0,005;Reg/Neg/n.a.;2.010,00;246BG054
237.569;0,005;Reg/Neg/n.a.;2.010,00;077BG104
237.571;0,005;Reg/Neg/n.a.;2.010,00;077BG116
237.573;0,005;Reg/Neg/n.a.;2.010,00;161BG007
237.576;0,005;Reg/Neg/n.a.;2.010,00;234BG010
237.578;0,005;Reg/Neg/n.a.;2.010,00;234BG040
237.581;0,005;Reg/Neg/n.a.;2.010,00;234BG022
237.585;0,01;Reg/Neg/n.a.;2.010,00;135BG004
237.587;0,005;Reg/Neg/n.a.;2.010,00;135BG012
237.591;0,012;Reg/Neg/n.a.;2.010,00;028BG020
237.594;0,01;Reg/Neg/n.a.;2.010,00;114BG012
237.598;0,005;Reg/Neg/n.a.;2.010,00;114BG005
237.616;0,005;Reg/Neg/n.a.;2.010,00;073BG002
237.623;0,011;Reg/Neg/n.a.;2.010,00;120BG005
237.633;0,014;Reg/Neg/n.a.;2.010,00;120BG010
237.638;0,008;Reg/Neg/n.a.;2.010,00;141BG005
237.642;0,005;Reg/Neg/n.a.;2.010,00;212BG001
237.646;0,005;Reg/Neg/n.a.;2.010,00;212BG004
237.653;0,005;Reg/Neg/n.a.;2.010,00;212BG013
237.656;0,029;Reg/Neg/n.a.;2.010,00;055BG004
237.661;0,008;Reg/Neg/n.a.;2.010,00;043BG017
237.664;0,019;Reg/Neg/n.a.;2.010,00;043BG001
237.669;0,005;Reg/Neg/n.a.;2.010,00;028BG051
237.677;0,005;Reg/Neg/n.a.;2.010,00;167BG005
237.684;0,011;Reg/Neg/n.a.;2.010,00;241BG004
237.685;0,02;Reg/Neg/n.a.;2.012,00;152BG003
237.686;0,005;Reg/Neg/n.a.;2.010,00;241BG011
237.693;0,005;Reg/Neg/n.a.;2.010,00;118BG001
237.696;0,005;Reg/Neg/n.a.;2.010,00;241BG007
237.698;0,005;Reg/Neg/n.a.;2.010,00;077BG013
237.702;0,005;Reg/Neg/n.a.;2.010,00;077BG002
237.707;0,011;Reg/Neg/n.a.;2.010,00;158BG021
237.709;0,005;Reg/Neg/n.a.;2.010,00;246BG061
237.713;0,025;Reg/Neg/n.a.;2.010,00;018BG005
237.719;0,019;Reg/Neg/n.a.;2.010,00;042BG012
237.722;0,012;Reg/Neg/n.a.;2.010,00;093BG070
237.727;0,005;Reg/Neg/n.a.;2.010,00;120BG007
237.730;0,034;Reg/Neg/n.a.;2.010,00;157BG004
237.841;0,01;Reg/Neg/n.a.;2.010,00;157BG006
237.843;0,005;Reg/Neg/n.a.;2.010,00;157BG016
237.845;0,008;Reg/Neg/n.a.;2.010,00;160BG003
237.848;0,005;Reg/Neg/n.a.;2.010,00;160BG004
237.849;0,006;Reg/Neg/n.a.;2.010,00;160BG006
237.854;0,006;Reg/Neg/n.a.;2.010,00;194BG010
237.861;0,014;Reg/Neg/n.a.;2.010,00;212BG037
237.884;0,005;Reg/Neg/n.a.;2.010,00;063BG002
238.086;0,005;Reg/Neg/n.a.;2.010,00;196BG007
238.114;0,008;Reg/Neg/n.a.;2.010,00;015BG006
238.119;0,005;Reg/Neg/n.a.;2.010,00;004BG221
238.155;0,005;Reg/Neg/n.a.;2.010,00;015BG011
238.160;0,005;Reg/Neg/n.a.;2.010,00;144BG011
238.162;0,005;Reg/Neg/n.a.;2.010,00;015BG009
238.168;0,005;Reg/Neg/n.a.;2.010,00;111BG025
238.174;0,039;Reg/Neg/n.a.;2.010,00;015BG007
238.575;0;Reg/Neg/n.a.;2.015,00;011BG005
238.583;0,01;Reg/Neg/n.a.;2.015,00;237BG003
238.584;0;Reg/Neg/n.a.;2.015,00;237BG004
238.587;0,01;Reg/Neg/n.a.;2.015,00;172BG020
238.591;0,01;Reg/Neg/n.a.;2.015,00;096BG001
238.592;0,01;Reg/Neg/n.a.;2.015,00;133BG034
238.596;0;Reg/Neg/n.a.;2.015,00;237BG032
238.598;0;Reg/Neg/n.a.;2.015,00;237BG012
239.040;0;Reg/Neg/n.a.;2.011,00;192BG007
239.043;0;Reg/Neg/n.a.;2.011,00;041BG006
239.047;0,01;Reg/Neg/n.a.;2.011,00;185BG015
239.051;0;Reg/Neg/n.a.;2.011,00;082BG018
239.057;0,03;Reg/Neg/n.a.;2.011,00;038BG005
239.063;0,02;Reg/Neg/n.a.;2.011,00;220BG029
239.067;0,01;Reg/Neg/n.a.;2.011,00;152BG006
239.071;0,01;Reg/Neg/n.a.;2.011,00;203BG017
239.073;0;Reg/Neg/n.a.;2.011,00;089BG009
239.077;0,02;Reg/Neg/n.a.;2.011,00;038BG006
239.080;0;Reg/Neg/n.a.;2.011,00;038BG008
239.084;0;Reg/Neg/n.a.;2.011,00;118BG024
239.088;0;Reg/Neg/n.a.;2.011,00;118BG004
239.091;0,01;Reg/Neg/n.a.;2.011,00;012BG043
239.130;0;Reg/Neg/n.a.;2.011,00;077BG104
239.176;0;Reg/Neg/n.a.;2.011,00;168BG002
239.181;0,01;Reg/Neg/n.a.;2.011,00;022BG029
239.184;0;Reg/Neg/n.a.;2.011,00;004BG221
239.190;0;Reg/Neg/n.a.;2.011,00;219BG086
239.219;0,01;Reg/Neg/n.a.;2.011,00;040BG025
239.223;0,02;Reg/Neg/n.a.;2.011,00;040BG009
239.225;0;Reg/Neg/n.a.;2.011,00;135BG004
239.230;0,02;Reg/Neg/n.a.;2.011,00;142BG022
239.243;0;Reg/Neg/n.a.;2.011,00;158BG019
239.257;0;Reg/Neg/n.a.;2.011,00;158BG021
239.264;0,01;Reg/Neg/n.a.;2.011,00;158BG038
239.291;0;Reg/Neg/n.a.;2.011,00;063BG002
239.313;0,01;Reg/Neg/n.a.;2.011,00;044BG044
239.316;0,075;Irr/Pos;2.011,00;076BG021
239.322;0;Reg/Neg/n.a.;2.011,00;083BG006
239.325;0;Reg/Neg/n.a.;2.011,00;230BG014
239.357;0,01;Reg/Neg/n.a.;2.011,00;013BG003
239.617;0,04;Reg/Neg/n.a.;2.013,00;172BG003
239.648;0,02;Reg/Neg/n.a.;2.013,00;172BG020
239.748;0,019;Reg/Neg/n.a.;2.010,00;187BG044
239.753;0,005;Reg/Neg/n.a.;2.010,00;187BG013
239.757;0,008;Reg/Neg/n.a.;2.010,00;100BG005
239.762;0,021;Reg/Neg/n.a.;2.010,00;077BG023
239.781;0,005;Reg/Neg/n.a.;2.010,00;187BG003
239.785;0,005;Reg/Neg/n.a.;2.010,00;064BG071
239.787;0,005;Reg/Neg/n.a.;2.010,00;071BG002
239.792;0,005;Reg/Neg/n.a.;2.010,00;223BG003
239.800;0,005;Reg/Neg/n.a.;2.010,00;225BG001
239.808;0,005;Reg/Neg/n.a.;2.010,00;225BG018
239.812;0,005;Reg/Neg/n.a.;2.010,00;225BG043
239.828;0,011;Reg/Neg/n.a.;2.010,00;158BG019
239.833;0,005;Reg/Neg/n.a.;2.010,00;012BG013
239.843;0,005;Reg/Neg/n.a.;2.010,00;133BG010
239.855;0,006;Reg/Neg/n.a.;2.010,00;206BG009
239.862;0,011;Reg/Neg/n.a.;2.010,00;133BG041
239.866;0,01;Reg/Neg/n.a.;2.010,00;133BG003
239.875;0,005;Reg/Neg/n.a.;2.010,00;013BG003
240.294;0,02;Reg/Neg/n.a.;2.014,00;156BG043
240.323;0,03;Reg/Neg/n.a.;2.012,00;079BG014
240.328;0,03;Reg/Neg/n.a.;2.012,00;040BG029
240.332;0,01;Reg/Neg/n.a.;2.012,00;053BG020
240.336;0;Reg/Neg/n.a.;2.012,00;053BG037
240.339;0,03;Reg/Neg/n.a.;2.012,00;053BG056
240.341;0,02;Reg/Neg/n.a.;2.012,00;053BG055
240.344;0;Reg/Neg/n.a.;2.012,00;241BG010
240.347;0;Reg/Neg/n.a.;2.012,00;241BG002
240.350;0;Reg/Neg/n.a.;2.012,00;037BG004
240.356;0,04;Reg/Neg/n.a.;2.012,00;013BG034
240.362;0;Reg/Neg/n.a.;2.012,00;105BG018
240.366;0,03;Reg/Neg/n.a.;2.012,00;105BG012
240.371;0,02;Reg/Neg/n.a.;2.012,00;105BG005
240.373;0,09;Irr/Pos;2.012,00;053BG060
240.377;0;Reg/Neg/n.a.;2.012,00;241BG004
240.381;0;Reg/Neg/n.a.;2.012,00;147BG015
242.761;0,03;Reg/Neg/n.a.;2.012,00;219BG035
242.765;0;Reg/Neg/n.a.;2.012,00;219BG075
242.771;0,09;Irr/Pos;2.012,00;219BG066
242.780;0,03;Reg/Neg/n.a.;2.012,00;142BG015
242.788;0,02;Reg/Neg/n.a.;2.012,00;219BG012
242.800;0,01;Reg/Neg/n.a.;2.012,00;142BG022
242.811;0,05;Irr/Pos;2.012,00;059BG007
242.838;0,01;Reg/Neg/n.a.;2.015,00;038BG006
242.856;0,03;Reg/Neg/n.a.;2.012,00;053BG040
242.881;0,08;Irr/Pos;2.012,00;105BG019
242.932;0,01;Reg/Neg/n.a.;2.012,00;141BG007
243.733;0;Reg/Neg/n.a.;2.013,00;202BG022
244.135;0,01;Reg/Neg/n.a.;2.011,00;222BG002
244.137;0;Reg/Neg/n.a.;2.011,00;245BG035
244.142;0,04;Reg/Neg/n.a.;2.011,00;083BG002
244.147;0;Reg/Neg/n.a.;2.011,00;076BG020
244.153;0,01;Reg/Neg/n.a.;2.011,00;036BG006
244.156;0;Reg/Neg/n.a.;2.011,00;036BG008
244.160;0,01;Reg/Neg/n.a.;2.011,00;036BG001
244.161;0;Reg/Neg/n.a.;2.011,00;121BG001
244.168;0,02;Reg/Neg/n.a.;2.011,00;018BG005
244.174;0,02;Reg/Neg/n.a.;2.011,00;042BG012
244.178;0,01;Reg/Neg/n.a.;2.011,00;055BG004
244.438;0,01;Reg/Neg/n.a.;2.011,00;120BG005
244.442;0;Reg/Neg/n.a.;2.011,00;157BG006
244.449;0,01;Reg/Neg/n.a.;2.011,00;157BG016
244.457;0;Reg/Neg/n.a.;2.011,00;160BG003
244.466;0;Reg/Neg/n.a.;2.011,00;160BG004
244.470;0;Reg/Neg/n.a.;2.011,00;160BG006
244.475;0;Reg/Neg/n.a.;2.011,00;198BG028
244.478;0,05;Irr/Pos;2.011,00;189BG018
244.489;0;Reg/Neg/n.a.;2.011,00;156BG012
244.500;0,02;Reg/Neg/n.a.;2.011,00;059BG016
244.510;0;Reg/Neg/n.a.;2.011,00;148BG040
244.519;0;Reg/Neg/n.a.;2.011,00;148BG008
244.524;0;Reg/Neg/n.a.;2.011,00;148BG015
244.531;0;Reg/Neg/n.a.;2.011,00;089BG013
244.540;0,01;Reg/Neg/n.a.;2.011,00;081BG006
244.547;0;Reg/Neg/n.a.;2.011,00;177BG014
244.556;0,01;Reg/Neg/n.a.;2.011,00;177BG010
244.564;0;Reg/Neg/n.a.;2.011,00;177BG009
244.571;0,01;Reg/Neg/n.a.;2.011,00;133BG022
244.577;0;Reg/Neg/n.a.;2.011,00;177BG047
244.585;0,01;Reg/Neg/n.a.;2.011,00;135BG012
244.594;0,05;Irr/Pos;2.011,00;059BG015
244.616;0,01;Reg/Neg/n.a.;2.011,00;136BG004
244.622;0;Reg/Neg/n.a.;2.011,00;145BG005
244.632;0;Reg/Neg/n.a.;2.011,00;121BG005
244.657;0;Reg/Neg/n.a.;2.011,00;155BG001
245.209;0,01;Reg/Neg/n.a.;2.011,00;093BG023
245.219;0,02;Reg/Neg/n.a.;2.011,00;093BG098
245.236;0,01;Reg/Neg/n.a.;2.011,00;093BG068
245.243;0,01;Reg/Neg/n.a.;2.011,00;093BG018
245.252;0;Reg/Neg/n.a.;2.011,00;093BG024
245.265;0;Reg/Neg/n.a.;2.011,00;204BG011
245.274;0;Reg/Neg/n.a.;2.011,00;204BG003
245.286;0;Reg/Neg/n.a.;2.011,00;179BG002
245.286;0,02;Reg/Neg/n.a.;2.014,00;152BG003
245.294;0;Reg/Neg/n.a.;2.011,00;162BG011
245.302;0,01;Reg/Neg/n.a.;2.011,00;162BG009
245.316;0;Reg/Neg/n.a.;2.011,00;058BG053
245.326;0,01;Reg/Neg/n.a.;2.011,00;093BG011
245.333;0,01;Reg/Neg/n.a.;2.011,00;025BG001
245.347;0;Reg/Neg/n.a.;2.011,00;025BG016
245.360;0;Reg/Neg/n.a.;2.011,00;094BG003
245.366;0;Reg/Neg/n.a.;2.011,00;094BG008
245.423;0,03;Reg/Neg/n.a.;2.013,00;038BG008
245.426;0;Reg/Neg/n.a.;2.011,00;244BG002
245.431;0,01;Reg/Neg/n.a.;2.011,00;218BG004
245.436;0;Reg/Neg/n.a.;2.011,00;218BG009
245.438;0;Reg/Neg/n.a.;2.011,00;205BG007
246.229;0;Reg/Neg/n.a.;2.011,00;165BG001
246.237;0,01;Reg/Neg/n.a.;2.011,00;103BG004
246.246;0;Reg/Neg/n.a.;2.011,00;064BG071
246.252;0;Reg/Neg/n.a.;2.011,00;064BG007
246.265;0;Reg/Neg/n.a.;2.011,00;158BG007
246.274;0;Reg/Neg/n.a.;2.011,00;158BG010
246.283;0;Reg/Neg/n.a.;2.011,00;133BG037
246.287;0;Reg/Neg/n.a.;2.010,00;246BG167
246.290;0,02;Reg/Neg/n.a.;2.011,00;133BG015
246.295;0;Reg/Neg/n.a.;2.011,00;133BG014
246.299;0;Reg/Neg/n.a.;2.010,00;190BG055
246.302;0,023;Reg/Neg/n.a.;2.010,00;156BG043
246.306;0,01;Reg/Neg/n.a.;2.011,00;133BG012
246.309;0,022;Reg/Neg/n.a.;2.010,00;156BG039
246.315;0;Reg/Neg/n.a.;2.010,00;156BG012
246.319;0;Reg/Neg/n.a.;2.010,00;156BG009
246.323;0;Reg/Neg/n.a.;2.010,00;156BG008
246.328;0,045;Reg/Neg/n.a.;2.010,00;011BG001
246.330;0,015;Reg/Neg/n.a.;2.010,00;011BG004
246.336;0,011;Reg/Neg/n.a.;2.010,00;111BG065
246.337;0;Reg/Neg/n.a.;2.010,00;077BG099
246.343;0,015;Reg/Neg/n.a.;2.010,00;116BG014
246.349;0,006;Reg/Neg/n.a.;2.010,00;116BG028
246.353;0;Reg/Neg/n.a.;2.010,00;116BG040
246.357;0;Reg/Neg/n.a.;2.010,00;158BG010
246.365;0;Reg/Neg/n.a.;2.010,00;077BG021
246.371;0,007;Reg/Neg/n.a.;2.010,00;107BG044
246.384;0;Reg/Neg/n.a.;2.010,00;077BG102
246.388;0;Reg/Neg/n.a.;2.010,00;077BG031
246.393;0;Reg/Neg/n.a.;2.010,00;112BG001
246.396;0;Reg/Neg/n.a.;2.010,00;112BG003
247.176;0,01;Reg/Neg/n.a.;2.012,00;204BG014
247.218;0,02;Reg/Neg/n.a.;2.012,00;163BG001
247.240;0,02;Reg/Neg/n.a.;2.012,00;059BG016
247.249;0;Reg/Neg/n.a.;2.012,00;040BG012
247.259;0;Reg/Neg/n.a.;2.012,00;179BG002
247.295;0,03;Reg/Neg/n.a.;2.012,00;204BG028
247.302;0;Reg/Neg/n.a.;2.012,00;159BG039
247.364;0;Reg/Neg/n.a.;2.012,00;159BG001
247.379;0;Reg/Neg/n.a.;2.010,00;230BG001
247.380;0;Reg/Neg/n.a.;2.012,00;237BG024
247.385;0,006;Reg/Neg/n.a.;2.010,00;230BG014
247.390;0,007;Reg/Neg/n.a.;2.010,00;230BG022
247.395;0;Reg/Neg/n.a.;2.010,00;027BG001
247.405;0;Reg/Neg/n.a.;2.010,00;199BG015
247.409;0,005;Reg/Neg/n.a.;2.010,00;199BG021
247.413;0,014;Reg/Neg/n.a.;2.010,00;146BG033
247.423;0;Reg/Neg/n.a.;2.010,00;148BG015
247.427;0;Reg/Neg/n.a.;2.010,00;148BG008
247.438;0;Reg/Neg/n.a.;2.010,00;012BG044
247.447;0;Reg/Neg/n.a.;2.010,00;187BG041
247.449;0;Reg/Neg/n.a.;2.012,00;237BG035
247.451;0;Reg/Neg/n.a.;2.010,00;071BG023
247.464;0,006;Reg/Neg/n.a.;2.010,00;149BG012
247.467;0;Reg/Neg/n.a.;2.012,00;237BG027
247.472;0,008;Reg/Neg/n.a.;2.010,00;018BG011
247.477;0;Reg/Neg/n.a.;2.012,00;102BG031
247.479;0;Reg/Neg/n.a.;2.010,00;117BG001
247.486;0;Reg/Neg/n.a.;2.012,00;205BG001
247.500;0;Reg/Neg/n.a.;2.010,00;117BG002
247.502;0,01;Reg/Neg/n.a.;2.014,00;172BG003
247.503;0,006;Reg/Neg/n.a.;2.010,00;117BG012
247.509;0,012;Reg/Neg/n.a.;2.010,00;141BG007
247.511;0;Reg/Neg/n.a.;2.010,00;141BG008
247.535;0;Reg/Neg/n.a.;2.012,00;204BG039
247.538;0;Reg/Neg/n.a.;2.012,00;110BG011
247.543;0,03;Reg/Neg/n.a.;2.012,00;040BG021
247.549;0,01;Reg/Neg/n.a.;2.012,00;110BG009
247.582;0;Reg/Neg/n.a.;2.012,00;204BG116
247.588;0,01;Reg/Neg/n.a.;2.012,00;079BG020
247.594;0,01;Reg/Neg/n.a.;2.012,00;158BG024
247.659;0,019;Reg/Neg/n.a.;2.010,00;141BG009
247.668;0;Reg/Neg/n.a.;2.010,00;141BG008
247.672;0;Reg/Neg/n.a.;2.010,00;198BG028
247.677;0,013;Reg/Neg/n.a.;2.010,00;076BG020
247.690;0;Reg/Neg/n.a.;2.010,00;154BG003
247.694;0,017;Reg/Neg/n.a.;2.010,00;219BG081
247.697;0,006;Reg/Neg/n.a.;2.010,00;219BG066
247.703;0,005;Reg/Neg/n.a.;2.010,00;111BG046
247.708;0;Reg/Neg/n.a.;2.010,00;041BG008
247.712;0,019;Reg/Neg/n.a.;2.010,00;206BG006
247.718;0,019;Reg/Neg/n.a.;2.010,00;206BG010
247.719;0,008;Reg/Neg/n.a.;2.010,00;011BG005
247.720;0,013;Reg/Neg/n.a.;2.010,00;011BG003
247.723;0,042;Reg/Neg/n.a.;2.010,00;096BG001
247.725;0,007;Reg/Neg/n.a.;2.010,00;133BG036
247.731;0,006;Reg/Neg/n.a.;2.010,00;206BG007
248.127;0,01;Reg/Neg/n.a.;2.011,00;076BG021
248.380;0,03;Reg/Neg/n.a.;2.012,00;059BG007
248.389;0,04;Reg/Neg/n.a.;2.012,00;219BG066
248.394;0,03;Reg/Neg/n.a.;2.012,00;219BG035
248.400;0,04;Reg/Neg/n.a.;2.012,00;105BG019
249.261;0,01;Reg/Neg/n.a.;2.014,00;044BG010
249.267;0,01;Reg/Neg/n.a.;2.014,00;053BG027
249.277;0;Reg/Neg/n.a.;2.014,00;053BG015
249.416;0;Reg/Neg/n.a.;2.013,00;082BG018
249.452;0,03;Reg/Neg/n.a.;2.013,00;011BG001
249.459;0;Reg/Neg/n.a.;2.013,00;219BG075
249.461;0,01;Reg/Neg/n.a.;2.013,00;029BG006
249.467;0,01;Reg/Neg/n.a.;2.013,00;219BG082
249.472;0,02;Reg/Neg/n.a.;2.013,00;142BG022
249.499;0,01;Reg/Neg/n.a.;2.014,00;044BG012
249.652;0,02;Reg/Neg/n.a.;2.013,00;013BG015
249.659;0,03;Reg/Neg/n.a.;2.013,00;079BG005
249.722;0,02;Reg/Neg/n.a.;2.013,00;093BG070
249.726;0;Reg/Neg/n.a.;2.013,00;182BG002
249.856;0,008;Reg/Neg/n.a.;2.010,00;044BG012
249.867;0,006;Reg/Neg/n.a.;2.010,00;044BG017
249.874;0;Reg/Neg/n.a.;2.010,00;108BG024
249.880;0,008;Reg/Neg/n.a.;2.010,00;070BG022
249.887;0,009;Reg/Neg/n.a.;2.010,00;070BG006
249.897;0;Reg/Neg/n.a.;2.010,00;070BG104
249.901;0;Reg/Neg/n.a.;2.010,00;070BG024
249.908;0,008;Reg/Neg/n.a.;2.010,00;146BG025
249.915;0,007;Reg/Neg/n.a.;2.010,00;146BG024
249.951;0,007;Reg/Neg/n.a.;2.010,00;146BG040
250.634;0;Reg/Neg/n.a.;2.010,00;121BG001
250.715;0,006;Reg/Neg/n.a.;2.010,00;145BG005
250.720;0,008;Reg/Neg/n.a.;2.010,00;136BG004
250.748;0,03;Reg/Neg/n.a.;2.012,00;187BG044
250.752;0;Reg/Neg/n.a.;2.013,00;152BG035
250.754;0;Reg/Neg/n.a.;2.012,00;071BG012
250.761;0;Reg/Neg/n.a.;2.012,00;077BG002
250.767;0,03;Reg/Neg/n.a.;2.012,00;187BG013
250.771;0,04;Reg/Neg/n.a.;2.012,00;187BG003
250.774;0,02;Reg/Neg/n.a.;2.012,00;077BG023
250.778;0,04;Reg/Neg/n.a.;2.012,00;187BG041
250.780;0,37;Irr/Pos;2.013,00;091BG002
250.781;0;Reg/Neg/n.a.;2.012,00;158BG038
250.787;0;Reg/Neg/n.a.;2.012,00;158BG007
250.800;0;Reg/Neg/n.a.;2.012,00;158BG058
250.807;0;Reg/Neg/n.a.;2.012,00;158BG019
250.811;0,01;Reg/Neg/n.a.;2.012,00;107BG050
251.157;0,01;Reg/Neg/n.a.;2.012,00;038BG006
251.168;0;Reg/Neg/n.a.;2.012,00;053BG058
251.179;0;Reg/Neg/n.a.;2.012,00;105BG014
251.185;0,01;Reg/Neg/n.a.;2.012,00;053BG019
251.219;0,01;Reg/Neg/n.a.;2.012,00;203BG017
251.228;0,01;Reg/Neg/n.a.;2.012,00;082BG027
251.236;0;Reg/Neg/n.a.;2.012,00;082BG014
251.244;0;Reg/Neg/n.a.;2.012,00;082BG022
251.249;0;Reg/Neg/n.a.;2.012,00;082BG018
251.561;0;Reg/Neg/n.a.;2.013,00;237BG003
251.567;0,01;Reg/Neg/n.a.;2.013,00;237BG012
251.570;0;Reg/Neg/n.a.;2.013,00;237BG004
252.744;0,01;Reg/Neg/n.a.;2.015,00;016BG009
253.439;0;Reg/Neg/n.a.;2.010,00;167BG012
253.445;0,071;Irr/Pos;2.010,00;177BG047
253.452;0;Reg/Neg/n.a.;2.010,00;135BG016
253.456;0;Reg/Neg/n.a.;2.010,00;135BG016
253.460;0,009;Reg/Neg/n.a.;2.010,00;044BG050
253.461;0,008;Reg/Neg/n.a.;2.010,00;172BG020
253.464;0;Reg/Neg/n.a.;2.010,00;172BG003
253.468;0,014;Reg/Neg/n.a.;2.010,00;177BG014
253.470;0;Reg/Neg/n.a.;2.010,00;177BG001
253.471;0,023;Reg/Neg/n.a.;2.010,00;177BG011
253.474;0,01;Reg/Neg/n.a.;2.010,00;177BG010
253.477;0,008;Reg/Neg/n.a.;2.010,00;177BG009
253.514;0;Reg/Neg/n.a.;2.010,00;177BG004
253.520;0;Reg/Neg/n.a.;2.010,00;083BG022
253.530;0,01;Reg/Neg/n.a.;2.010,00;148BG040
253.536;0;Reg/Neg/n.a.;2.010,00;048BG026
253.543;0,007;Reg/Neg/n.a.;2.010,00;048BG023
253.598;0,006;Reg/Neg/n.a.;2.010,00;048BG041
253.603;0,017;Reg/Neg/n.a.;2.010,00;048BG019
253.612;0,007;Reg/Neg/n.a.;2.010,00;048BG010
253.618;0;Reg/Neg/n.a.;2.010,00;048BG024
253.665;0,01;Reg/Neg/n.a.;2.012,00;087BG012
253.679;0,03;Reg/Neg/n.a.;2.012,00;097BG021
253.899;0,03;Reg/Neg/n.a.;2.012,00;040BG009
253.908;0,01;Reg/Neg/n.a.;2.012,00;097BG018
253.915;0,04;Reg/Neg/n.a.;2.012,00;097BG005
253.918;0,04;Reg/Neg/n.a.;2.012,00;097BG007
253.920;0,02;Reg/Neg/n.a.;2.012,00;154BG003
253.925;0,02;Reg/Neg/n.a.;2.012,00;219BG003
253.931;0,05;Reg/Neg/n.a.;2.012,00;219BG061
253.940;0;Reg/Neg/n.a.;2.012,00;219BG011
253.960;0,01;Reg/Neg/n.a.;2.012,00;232BG002
253.967;0,01;Reg/Neg/n.a.;2.012,00;233BG022
253.973;0,05;Irr/Pos;2.012,00;233BG012
253.982;0,04;Reg/Neg/n.a.;2.012,00;233BG008
253.987;0,01;Reg/Neg/n.a.;2.012,00;233BG019
253.992;0;Reg/Neg/n.a.;2.012,00;024BG025
254.011;0,01;Reg/Neg/n.a.;2.012,00;220BG003
254.016;0,02;Reg/Neg/n.a.;2.012,00;034BG008
254.018;0;Reg/Neg/n.a.;2.012,00;024BG023
254.024;0;Reg/Neg/n.a.;2.012,00;220BG001
254.025;0;Reg/Neg/n.a.;2.012,00;008BG021
254.027;0;Reg/Neg/n.a.;2.012,00;008BG001
254.031;0,02;Reg/Neg/n.a.;2.012,00;071BG006
254.035;0;Reg/Neg/n.a.;2.012,00;149BG012
254.041;0,01;Reg/Neg/n.a.;2.012,00;071BG047
